"spp","area_code","abundance","region","altitude","life_form","indumentum","thickness","grad","site","ab.rare"
"sp061","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,"3","rare"
"sp061","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,"4","rare"
"sp061","MR010",0,"MR",10,"ep","ausente","membranacea",0.0081428571,"5","rare"
"sp061","PR010",4,"PR",10,"ep","ausente","membranacea",0.0081428571,"6","rare"
"sp061","GR50",0,"GR",50,"ep","ausente","membranacea",0.0367142857,"7","rare"
"sp061","MR50",0,"MR",50,"ep","ausente","membranacea",0.0367142857,"8","rare"
"sp061","PR50",0,"PR",50,"ep","ausente","membranacea",0.0367142857,"9","rare"
"sp061","GR200",0,"GR",200,"ep","ausente","membranacea",0.1438571429,"10","rare"
"sp061","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,"11","rare"
"sp061","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,"12","rare"
"sp061","GR400",0,"GR",400,"ep","ausente","membranacea",0.2867142857,"13","rare"
"sp061","MR400",0,"MR",400,"ep","ausente","membranacea",0.2867142857,"14","rare"
"sp061","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,"15","rare"
"sp061","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,"16","rare"
"sp061","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,"17","rare"
"sp061","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,"18","rare"
"sp061","GR800",0,"GR",800,"ep","ausente","membranacea",0.5724285714,"19","rare"
"sp061","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,"20","rare"
"sp061","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,"21","rare"
"sp061","GR1000",0,"GR",1000,"ep","ausente","membranacea",0.7152857143,"22","rare"
"sp061","MR1000",0,"MR",1000,"ep","ausente","membranacea",0.7152857143,"23","rare"
"sp061","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,"24","rare"
"sp061","GR1200",0,"GR",1200,"ep","ausente","membranacea",0.8581428571,"25","rare"
"sp061","MR1200",0,"MR",1200,"ep","ausente","membranacea",0.8581428571,"26","rare"
"sp061","PR1200",0,"PR",1200,"ep","ausente","membranacea",0.8581428571,"27","rare"
"sp061","GR1400",0,"GR",1400,"ep","ausente","membranacea",1.001,"28","rare"
"sp061","MR1400",0,"MR",1400,"ep","ausente","membranacea",1.001,"29","rare"
"sp061","PR1400",0,"PR",1400,"ep","ausente","membranacea",1.001,"30","rare"
"sp063","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,"1","rare"
"sp063","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,"2","rare"
"sp063","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,"3","rare"
"sp063","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,"4","rare"
"sp063","MR010",0,"MR",10,"ep","ausente","membranacea",0.0081428571,"5","rare"
"sp063","PR010",0,"PR",10,"ep","ausente","membranacea",0.0081428571,"6","rare"
"sp063","GR50",0,"GR",50,"ep","ausente","membranacea",0.0367142857,"7","rare"
"sp063","MR50",0,"MR",50,"ep","ausente","membranacea",0.0367142857,"8","rare"
"sp063","PR50",0,"PR",50,"ep","ausente","membranacea",0.0367142857,"9","rare"
"sp063","GR200",0,"GR",200,"ep","ausente","membranacea",0.1438571429,"10","rare"
"sp063","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,"11","rare"
"sp063","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,"12","rare"
"sp063","GR400",0,"GR",400,"ep","ausente","membranacea",0.2867142857,"13","rare"
"sp063","MR400",0,"MR",400,"ep","ausente","membranacea",0.2867142857,"14","rare"
"sp063","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,"15","rare"
"sp063","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,"16","rare"
"sp063","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,"17","rare"
"sp063","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,"18","rare"
"sp063","GR800",3,"GR",800,"ep","ausente","membranacea",0.5724285714,"19","rare"
"sp063","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,"20","rare"
"sp063","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,"21","rare"
"sp063","GR1000",1,"GR",1000,"ep","ausente","membranacea",0.7152857143,"22","rare"
"sp063","MR1000",0,"MR",1000,"ep","ausente","membranacea",0.7152857143,"23","rare"
"sp063","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,"24","rare"
"sp063","GR1200",9,"GR",1200,"ep","ausente","membranacea",0.8581428571,"25","rare"
"sp063","MR1200",50,"MR",1200,"ep","ausente","membranacea",0.8581428571,"26","rare"
"sp063","PR1200",44,"PR",1200,"ep","ausente","membranacea",0.8581428571,"27","rare"
"sp063","GR1400",0,"GR",1400,"ep","ausente","membranacea",1.001,"28","rare"
"sp063","MR1400",1,"MR",1400,"ep","ausente","membranacea",1.001,"29","rare"
"sp063","PR1400",0,"PR",1400,"ep","ausente","membranacea",1.001,"30","rare"
"sp076","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","rare"
"sp076","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","rare"
"sp076","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","rare"
"sp076","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","rare"
"sp076","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","rare"
"sp076","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","rare"
"sp076","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","rare"
"sp076","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","rare"
"sp076","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","rare"
"sp076","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","rare"
"sp076","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","rare"
"sp076","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","rare"
"sp076","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","rare"
"sp076","MR400",5,"MR",400,"ep","presente","membranacea",0.2867142857,"14","rare"
"sp076","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","rare"
"sp076","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","rare"
"sp076","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","rare"
"sp076","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","rare"
"sp076","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","rare"
"sp076","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","rare"
"sp076","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","rare"
"sp076","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","rare"
"sp076","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","rare"
"sp076","PR1000",0,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","rare"
"sp076","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","rare"
"sp076","MR1200",0,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","rare"
"sp076","PR1200",0,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","rare"
"sp076","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","rare"
"sp076","MR1400",4,"MR",1400,"ep","presente","membranacea",1.001,"29","rare"
"sp076","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","rare"
"sp078","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","rare"
"sp078","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","rare"
"sp078","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","rare"
"sp078","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","rare"
"sp078","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","rare"
"sp078","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","rare"
"sp078","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","rare"
"sp078","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","rare"
"sp078","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","rare"
"sp078","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","rare"
"sp078","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","rare"
"sp078","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","rare"
"sp078","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","rare"
"sp078","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","rare"
"sp078","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","rare"
"sp078","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","rare"
"sp078","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","rare"
"sp078","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","rare"
"sp078","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","rare"
"sp078","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","rare"
"sp078","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","rare"
"sp078","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","rare"
"sp078","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","rare"
"sp078","PR1000",0,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","rare"
"sp078","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","rare"
"sp078","MR1200",0,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","rare"
"sp078","PR1200",0,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","rare"
"sp078","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","rare"
"sp078","MR1400",46,"MR",1400,"ep","presente","membranacea",1.001,"29","rare"
"sp078","PR1400",36,"PR",1400,"ep","presente","membranacea",1.001,"30","rare"
"sp081","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","rare"
"sp081","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","rare"
"sp081","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","rare"
"sp081","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","rare"
"sp081","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","rare"
"sp081","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","rare"
"sp081","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","rare"
"sp081","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","rare"
"sp081","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","rare"
"sp081","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","rare"
"sp081","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","rare"
"sp081","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","rare"
"sp081","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","rare"
"sp081","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","rare"
"sp081","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","rare"
"sp081","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","rare"
"sp081","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","rare"
"sp081","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","rare"
"sp081","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","rare"
"sp081","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","rare"
"sp081","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","rare"
"sp081","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","rare"
"sp081","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","rare"
"sp081","PR1000",0,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","rare"
"sp081","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","rare"
"sp081","MR1200",0,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","rare"
"sp081","PR1200",0,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","rare"
"sp081","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","rare"
"sp081","MR1400",7,"MR",1400,"ep","presente","membranacea",1.001,"29","rare"
"sp081","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","rare"
"sp083","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","rare"
"sp083","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","rare"
"sp083","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","rare"
"sp083","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","rare"
"sp083","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","rare"
"sp083","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","rare"
"sp083","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","rare"
"sp083","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","rare"
"sp083","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","rare"
"sp083","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","rare"
"sp083","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","rare"
"sp083","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","rare"
"sp083","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","rare"
"sp083","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","rare"
"sp083","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","rare"
"sp083","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","rare"
"sp083","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","rare"
"sp083","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","rare"
"sp083","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","rare"
"sp083","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","rare"
"sp083","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","rare"
"sp083","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","rare"
"sp083","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","rare"
"sp083","PR1000",0,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","rare"
"sp083","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","rare"
"sp083","MR1200",8,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","rare"
"sp083","PR1200",0,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","rare"
"sp083","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","rare"
"sp083","MR1400",0,"MR",1400,"ep","presente","membranacea",1.001,"29","rare"
"sp083","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","rare"
"sp086","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","rare"
"sp086","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","rare"
"sp086","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","rare"
"sp086","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","rare"
"sp086","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","rare"
"sp086","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","rare"
"sp086","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","rare"
"sp086","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","rare"
"sp086","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","rare"
"sp086","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","rare"
"sp086","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","rare"
"sp086","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","rare"
"sp086","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","rare"
"sp086","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","rare"
"sp086","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","rare"
"sp086","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","rare"
"sp086","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","rare"
"sp086","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","rare"
"sp086","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","rare"
"sp086","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","rare"
"sp086","PR800",2,"PR",800,"ep","presente","membranacea",0.5724285714,"21","rare"
"sp086","GR1000",2,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","rare"
"sp086","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","rare"
"sp086","PR1000",3,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","rare"
"sp086","GR1200",1,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","rare"
"sp086","MR1200",0,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","rare"
"sp086","PR1200",1,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","rare"
"sp086","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","rare"
"sp086","MR1400",0,"MR",1400,"ep","presente","membranacea",1.001,"29","rare"
"sp086","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","rare"
"sp087","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","rare"
"sp087","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","rare"
"sp087","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","rare"
"sp087","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","rare"
"sp087","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","rare"
"sp087","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","rare"
"sp087","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","rare"
"sp087","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","rare"
"sp087","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","rare"
"sp087","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","rare"
"sp087","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","rare"
"sp087","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","rare"
"sp087","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","rare"
"sp087","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","rare"
"sp087","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","rare"
"sp087","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","rare"
"sp087","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","rare"
"sp087","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","rare"
"sp087","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","rare"
"sp087","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","rare"
"sp087","PR800",28,"PR",800,"ep","presente","membranacea",0.5724285714,"21","rare"
"sp087","GR1000",2,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","rare"
"sp087","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","rare"
"sp087","PR1000",44,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","rare"
"sp087","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","rare"
"sp087","MR1200",3,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","rare"
"sp087","PR1200",26,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","rare"
"sp087","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","rare"
"sp087","MR1400",0,"MR",1400,"ep","presente","membranacea",1.001,"29","rare"
"sp087","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","rare"
"sp089","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","rare"
"sp089","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","rare"
"sp089","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","rare"
"sp089","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","rare"
"sp089","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","rare"
"sp089","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","rare"
"sp089","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","rare"
"sp089","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","rare"
"sp089","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","rare"
"sp089","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","rare"
"sp089","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","rare"
"sp089","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","rare"
"sp089","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","rare"
"sp089","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","rare"
"sp089","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","rare"
"sp089","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","rare"
"sp089","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","rare"
"sp089","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","rare"
"sp089","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","rare"
"sp089","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","rare"
"sp089","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","rare"
"sp089","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","rare"
"sp089","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","rare"
"sp089","PR1000",0,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","rare"
"sp089","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","rare"
"sp089","MR1200",0,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","rare"
"sp089","PR1200",0,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","rare"
"sp089","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","rare"
"sp089","MR1400",1,"MR",1400,"ep","presente","membranacea",1.001,"29","rare"
"sp089","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","rare"
"sp090","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","rare"
"sp090","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","rare"
"sp090","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","rare"
"sp090","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","rare"
"sp090","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","rare"
"sp090","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","rare"
"sp090","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","rare"
"sp090","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","rare"
"sp090","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","rare"
"sp090","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","rare"
"sp090","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","rare"
"sp090","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","rare"
"sp090","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","rare"
"sp090","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","rare"
"sp090","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","rare"
"sp090","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","rare"
"sp090","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","rare"
"sp090","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","rare"
"sp090","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","rare"
"sp090","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","rare"
"sp090","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","rare"
"sp090","GR1000",1,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","rare"
"sp090","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","rare"
"sp090","PR1000",3,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","rare"
"sp090","GR1200",3,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","rare"
"sp090","MR1200",0,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","rare"
"sp090","PR1200",8,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","rare"
"sp090","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","rare"
"sp090","MR1400",0,"MR",1400,"ep","presente","membranacea",1.001,"29","rare"
"sp090","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","rare"
"sp091","GR00",0,"GR",0,"ter","ausente","coriacea",0.001,"1","rare"
"sp091","MR00",0,"MR",0,"ter","ausente","coriacea",0.001,"2","rare"
"sp091","PR00",0,"PR",0,"ter","ausente","coriacea",0.001,"3","rare"
"sp091","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,"4","rare"
"sp091","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,"5","rare"
"sp091","PR010",0,"PR",10,"ter","ausente","coriacea",0.0081428571,"6","rare"
"sp091","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,"7","rare"
"sp091","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,"8","rare"
"sp091","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,"9","rare"
"sp091","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,"10","rare"
"sp091","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,"11","rare"
"sp091","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,"12","rare"
"sp091","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,"13","rare"
"sp091","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,"14","rare"
"sp091","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,"15","rare"
"sp091","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,"16","rare"
"sp091","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,"17","rare"
"sp091","PR600",0,"PR",600,"ter","ausente","coriacea",0.4295714286,"18","rare"
"sp091","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,"19","rare"
"sp091","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","rare"
"sp091","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","rare"
"sp091","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","rare"
"sp091","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","rare"
"sp091","PR1000",1,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","rare"
